"subject","region","epoch","eyeState","CpLoc_delta","CpLoc_theta","CpLoc_alpha","CpLoc_beta_smr","CpLoc_beta","CpLoc_gamma"
"010006",2,4,1,"[20,22,27,27]","[5,6,9,10,17,17,18,19,21]","[3,13,16,19,25]","[7]","[]","[17,22,23,27,27]"
"010006",3,4,1,"[]","[15]","[3,4,4,6,8,10,23]","[]","[27,27]","[20,20,20,21,21,22,23,23,24,26,27,27]"
"010006",4,4,1,"[4,6,14]","[3,3,3,3,3,5,6,6,6,7,9,10,12,15,16,17,17,19,19,20,20,21,22,23,23,25,27,27]","[7]","[9,19]","[11]","[]"
"010006",5,4,1,"[5,17]","[9,11,14,15,15,17,18,20,20,20,22,22,23,27]","[3,4,4,8,9,11,17,21]","[4,4,5,6,7,8,10,12]","[12,16,16,23,23,25,25]","[18]"
"010006",6,4,1,"[3,4,7,7,20]","[4,5,11,14,17,17,18,19]","[4,4,9,10,10,13,14,25]","[3,5,5,5,14,16,17,20,20,22,22,23,25]","[4,22]","[8,9,11,13,14,24,25]"
"010006",7,4,1,"[3,4,5,7,7,8]","[3,10,10,14,17,19,19,20]","[22,23,25,27,27]","[3,5,9,13,13,15,17,17,23]","[4,13,20,20,21,23,26]","[5]"
"010006",1,5,1,"[3,4,4]","[]","[27,27]","[]","[]","[]"
"010006",2,5,1,"[3,3,4,6,11,18,21]","[]","[3,27,27]","[5]","[]","[4,10,11,14,15,15,27]"
"010006",3,5,1,"[]","[]","[]","[5,5]","[17]","[12,13,25,25]"
"010006",4,5,1,"[3,3,3,21]","[]","[]","[24]","[]","[14,15,27]"
"010006",5,5,1,"[3,3,3,3,13,24,27]","[]","[4,9,17,18,21,23,26,27,27,27]","[23,24,27]","[16]","[13,14,14,23,27]"
"010006",6,5,1,"[3,4,22,25]","[]","[]","[9,18,20,27]","[14,19]","[4,7,8,9,10,12,14,15,15,17,17,20,21,23,23,23,25,27,27,27]"
"010006",7,5,1,"[]","[24]","[]","[18]","[13]","[15,21,27,27]"
"010006",1,6,1,"[13,13,13,16,19,22,22,25,27,27]","[3,6,6,8,10,13,16,16,19,19,22]","[3,3,6,6,9,12,19,22,22,22,22,25]","[13,13,16,20]","[3,10,13,13,19,22]","[3,4,4,5,5,8,8,9,9,12,12,13,16,16,19,19,19,22,22,22,22,23,24,24,25,25,25,26,27,27]"
"010006",2,6,1,"[3,8,18,21,25,26,26,27,27]","[8,10,12,12,13,15,16,19,19,26]","[3,4,4,6,6,7,7,8,12,13,17,18,20,20,26,26,27]","[9,16,16,22,24,27]","[13]","[3,3,6,6,6,6,6,9,9,9,9,12,12,12,12,12,13,13,15,15,17,17,18,19,19,20,20,21,21,22,23,23,25,26]"
"010006",3,6,1,"[7,14,14,16,17,18,21,23,25,25,25,26,26,27]","[10,13,14]","[4,5,5,6,6,7,8,10,21,22,22,23,24]","[]","[13,24]","[3,9,9,12,13,14,15,16,19,27]"
"010006",4,6,1,"[4,7,16,19,26,27,27]","[7,7]","[8,12,12,22,22]","[9,14,19,22]","[3,6,10,10]","[4,4,4,8,10,13,14,14,19,19,20,24,24,24,26,27,27,27]"
"010006",5,6,1,"[3,5,6,6,7,8,8,12,24,25,25,25,26,26,26]","[14,18]","[9,11,11,14,14,15,15,15,17,18,18,21,23]","[14,15,18]","[12,27]","[3,5,5,7,8,8,11,11,11,11,12,12,14,15,15,15,17,18,18,18,18,21,21,22,22,23,23,24,27]"
"010006",6,6,1,"[6,8,9,19,26,27]","[8,11,11,13,14,22]","[3,4,6,6,7,7,14,15,16,17,17,18,19,21,21,22,22,23,24,24,25]","[4,5,9,13,14,14,16,20,25]","[3,3,3,4,8,10,10,10,11,12,13,13,13,22,22,25]","[23,23,25]"
"010006",7,6,1,"[7,7,8,12,14,27]","[11,20]","[4,4,5,6,8,8,9,9,9,9,13,15,16,16,17,17,17,18,19,20,21,21,22,23,24,24,25,26,26,26,27,27]","[5]","[3,4,10,11,18]","[3,23,23,24,25,26]"
"010006",1,7,1,"[9,22]","[6,11,14,15,19,19,21,27]","[3,14,15,16,16,25,27]","[8,15]","[3,5,7,14,17,27]","[3,7,7,8,11,11,11,12,14,15,15,16,16,18,19,19,20,22,23]"
"010006",2,7,1,"[13,19,24]","[22,24]","[4,7,9,10,10,12,17,18,21,25,27]","[7,14,16,24,25]","[7,7,16,16,19]","[4,7,10,10,13,13,13,16,16,16,19,23,27]"
"010006",3,7,1,"[14,17,20]","[9]","[4,4,4,4,5,5,5,7,9,9,10,10,11,12,17,17,20,22,27]","[11,14,17,26,26,27]","[8,17,27]","[10,11,14,14,14,16,17,17,19,20,21,24,24]"
"010006",4,7,1,"[5,8,11,14,17]","[15,17]","[3,6,10,12,12,13,13,14]","[10,13,23]","[10]","[5,5,6,9,9,9,10,10,12,12,12,12,13,13,14,16,16,17,17,17,18,19,20,20,20,20,21,21,26]"
"010006",5,7,1,"[13,14,14,15]","[3,10,15,17,17,23,27]","[4,5,6,6,7,7,8,10,10,10,11,15,20,24,24,27,27]","[3,6,7,15,15,23,26]","[]","[3,7,8,10,10,13,13,14,15,15,16,17,17,18,18,18,19,19,20,20,21]"
"010006",6,7,1,"[10,11,12,13,13,13,15,16]","[3,23]","[4,4,4,4,4,5,5,6,7,8,9,10,11,12,17]","[]","[7,13,15,16,20,25,25]","[6,7,8,9,9,10,14,16,17,17,17,18,18,18,19,19,20,20,21,22,22,23,24,25,25]"
"010006",7,7,1,"[10,13,14,14,14,22,23]","[16,17,24]","[3,4,4,4,4,7,7,7,9,10,10,10,10,10,10,11,13,13,13,14,15,17,26,27,27]","[6,7,10,14,15,16,24,27]","[7,7,7,7,11,11,13,13,13,14,15,15,16,16,17,18,20,21,21]","[10,10,10,10,10,13,14,14,15,15,16,16,17,17,17,18,18,19,19,19,19,20,23,23,24,25]"
"010006",1,8,1,"[2,2,3,4,4,5,6,6,7,8,9,9]","[2,2,4,5,5]","[2,2,6,7,8,9,9]","[2,2,4,4,8,9]","[2,6]","[2,2,2,2,2,7,9,9]"
"010006",2,8,1,"[2,2,3,5,6,6,6,7,7,8,9,9]","[2,4,6,6,6,8,8,9,9]","[6,9,9]","[2,2,2,2,2,3,3,4,4,4,4,5]","[2,2,6]","[2,2,2,2,4,4,5,8]"
"010006",3,8,1,"[2,4,5,9,9]","[2,2,2,3,3,4,4,5,5,5,7,7,7,8,8,9]","[2]","[2,2,2,2,2]","[2,2,2]","[5,9,9]"
"010006",4,8,1,"[2,2,4,4,6,7,7,7,7,9,9,9,9]","[2,7,7,9]","[5,7,9,9]","[2,4,4,5,5,7,7,8,9,9]","[6,7,7]","[2,2,2,2,2,2,2,4,9,9]"
"010006",5,8,1,"[2,2,2,3,4,4,6,7,9]","[2,2,4,5,7,7,8,8,9,9,9,9,9,9]","[2,2,2,3,4,4,4,6,6,6,7,9]","[3,4,5,5,6,6,6,6,7,8,9,9,9]","[2,4,6,9,9,9,9]","[2,2,4,5,8,9]"
"010006",6,8,1,"[2,2,4]","[2,2,2,3,4,5,5,6,6,7,9,9,9]","[2,2,4,4,5,5,5,7,8,9,9,9]","[2,2]","[2,2,4,5,7,7]","[2,4,5,9,9]"
"010006",7,8,1,"[4,6,9]","[8,8,9,9]","[2,3,3,4,4,5,9]","[2,2,2,2,2,4,5,5,6,6,6,7,7,7,8,8,9,9]","[2,4,5,5,6,7]","[2,2,2,2,3,9]"
"010006",1,1,0,"[6,15]","[7,9,9,12,12,13,16]","[3,5,11,13,17,18,18,19,23,26]","[]","[3,8,13,16,16,21,26,27]","[3,9,15,19,22,25]"
"010006",2,1,0,"[3,4,7,27]","[4,8,11,12,12,14]","[4,5,9,10,12,14,16,17,17,17,18,19,20,20,21,21,23,24,24,26,26]","[]","[11,17,23,27]","[8,9,9,11,14,19,21]"
"010006",3,1,0,"[3,5,7]","[]","[5,7,9,9,10,10,15,17,17,23,25,26,27]","[5,14]","[9,9]","[17,20,20,21]"
"010006",4,1,0,"[6,20]","[6,9,12,13,13,19,22,24]","[3,3,3,5,6,6,6,6,9,9,10,14,14,15,15,16,16,17,18,18,19,19,20,20,21,21,23,23,24,24,27,27,27,27,27]","[]","[3,3,3,5,5,11,27]","[8,9,10,13,14,15,20,21]"
"010006",5,1,0,"[13]","[12,13,13,13,14,15,21,21,22,24]","[3,3,3,3,3,4,4,5,5,6,6,6,6,7,8,9,9,9,9,10,12,12,13,13,15,16,18,21,21,21,21,22,24,24,24,24,24,27,27,27,27,27,27,27]","[3,10]","[3,3,4,9,10,18,21,24,24,24]","[3,7,7,9,9,9,10,10,10,11,12,16,16,16,18,18,18,20,21,21,21,24,27,27,27]"
"010006",6,1,0,"[7,17,19,19,21]","[14]","[3,3,3,3,4,5,6,7,7,7,7,7,9,12,12,14,14,14,15,15,15,16,17,17,17,18,18,19,19,21,21,22,22,22,22,24,25,26,27,27,27,27,27,27]","[11,19]","[3,3,3,12,19,22,25,27]","[17,18,19,19]"
"010006",7,1,0,"[19,19,19,19,20,20]","[5,12,12,14,14,22,23]","[3,3,3,6,6,6,6,6,6,6,6,7,9,9,9,10,10,12,12,15,15,15,15,15,16,17,17,19,19,19,19,20,20,20,22,22,22,23,23,23,23,25,27,27,27,27,27,27,27,27]","[12,14,15,17,20,24,27]","[3,3,3,3,3,3,3,3,3,6,7,9,9,9,9,10,10,10,10,11,12,12,15,22,23,27,27,27]","[17,18,19,19,19,20,20,20,21]"
"010006",1,2,0,"[4,5,6,6,6,7,7,8,8,11,11,11,14,14,14,14,14,16,17,17,20,20,26,27]","[25]","[7,11,11,11,11,11,14,17,17,17,20,20]","[11,21,24]","[]","[11,11,14,15]"
"010006",2,2,0,"[3,5,6,7,8,11,19,22]","[27,27]","[3,3,4,5,5,6,6,6,7,7,8,8,9,9,9,9,11,11,12,12,12,12,14,15,15,15,15,15,16,17,17,18,18,19,19,19,19,21,21,21,21,22,25,25,27]","[4,11,12,24,25,27]","[18,24,27]","[4,12,21]"
"010006",3,2,0,"[3,6,12,15,17,18,22]","[7]","[4,6,8,11,14,15,16,21,25,25]","[12]","[3,3]","[18,18,23,25,27]"
"010006",4,2,0,"[3,3,4,5,5,6,6,7,9,9,11,12,13,14,14,14,17,19,20,21,23,23,24,26,27]","[9,9,11,12]","[4,4,8,9,9,9,10,11,12,12,15,15,17,17,18,20,21,21,23,23,24,25,27,27]","[9,9]","[18,21]","[4,4,14,19,22,26]"
"010006",5,2,0,"[6,7,9,10,11,18,18,18,21,21,24,24,24,24,24,25,27,27,27]","[3,3,4,9,11,11,15]","[8,12,12,14,15,16,20,21,24,24,27,27]","[12]","[6,11,15,17,18,18,18,20,21,21,21,24,27,27,27,27]","[5,5,6,6,6,6,11]"
"010006",6,2,0,"[3,3,3,5,6,6,9,16,20,22,23,24,24,24,26,27]","[3,6,6,9,9,9,9,12,12,13,14,19]","[3,6,8,9,9,10,13,14,16,18,18,21,23,23,24,24,24,24,24,26,27,27,27,27,27,27,27]","[]","[9,13]","[3,16,21,25,26,27,27,27,27,27]"
"010006",7,2,0,"[3,3,3,3,3,3,3,4,5,5,6,6,6,6,6,6,7,9,9,10,10,12,13,13,15,16,20,21,21,21,22,24,24,24,24,24,24,24,25,27,27]","[3]","[7,9,9,9,10,10,10,10,12,14,14,14,14,14,15,15,16,16,17,18,21,21,21,21,21,24,24,24,24,24,25,27,27,27,27]","[10,12,13]","[12,17,18,18,18,19,19,21,21,21,22,23]","[6,6,18,19,19,21,21,23,27,27,27,27,27,27]"
"010006",1,3,0,"[]","[17,17,17,18,22,22]","[13,27]","[3,12]","[]","[3,5,6,10,10,11,11,11,11,18,18,18,20,21,22]"
"010006",2,3,0,"[3,8,11,14,25,26,27,27,27,27]","[8,8,8,10,13,23]","[11,12,12,14,14,17,18,19,22,25]","[3,3,4,7,20,20]","[3,3]","[3,3,4,5,7,7,8,8,8,8,10,11,11,11,11,14,14,15,16,18,21,22,22,24,24,24,24,25,26]"
"010006",3,3,0,"[4,26,27]","[6,6,6]","[16,17,20,20,21,25]","[11,12,12,25,26,27,27]","[20,24,25]","[3,3,3,3,3,3,6,7,7,7,7,11,11,11,12,14,14,14,14,15,15,17,17,18,19,19,20,22,22,22,23,23]"
"010006",4,3,0,"[3,7,7]","[5]","[5,6,7,11,14,14,15,16,18,20]","[3]","[3,3,3,18,27]","[3,3,3,5,6,6,6,7,7,8,10,10,10,11,11,11,11,13,13,14,14,16,16,16,17,17,17,17,18,19,19,20,20,20,20,21,22,22,22,23,23,23,24,25]"
"010006",5,3,0,"[3,6,9,11,11,14,14,14,15,17,18,20,21]","[27]","[3,7,9,10,11,13,14,14,15,16,16,17,17,17,18,18,18,18,19,19,20,20,21,21,22]","[3,3,3,4,6,6,16,17,18,19,19]","[3,7,19,20,20,25,27]","[3,3,3,3,3,3,7,7,10,11,11,13,14,15,16,17,17,17,18,18,18,19,20,20,20,21,21,21,21,22,22,23,23,24,24,24,25,26,26,27,27]"
"010006",6,3,0,"[14,18,20,21,21]","[]","[3,15,15,17,18,18,18,18,20,20,20,21]","[10,12,20,20,21,27]","[3,3,3,3,18,20]","[3,3,3,3,3,3,3,3,6,7,7,7,9,9,10,10,10,10,11,12,12,13,13,13,14,14,15,15,15,15,16,16,17,17,17,18,18,18,18,20,20,20,20,21,21,21,21,23,23,23,23,23,24,24,24,24,26,26,26,26,27,27,27]"
"010006",7,3,0,"[6,7,7,7,10,15,15,16,16,18,19,19,20,21]","[9]","[3,3,8,12,13,15,15,16,16,17,18,18,18,19,19,20]","[7,13]","[3,15,18,18,19,20,27]","[3,3,3,3,3,4,4,4,8,9,9,9,10,10,10,11,12,12,12,12,13,15,15,16,16,18,18,18,18,18,19,19,19,19,20,21,21,22,22,22,22,22,22,22,23,24,24,25,25,25,25,25,25,25,27,27]"
"010006",1,4,0,"[6,21,24]","[]","[]","[9,21,25,27,27]","[]","[3,3,3,3,3,3,3,6,6,6,6,7,7,7,9,9,10,10,10,10,11,12,13,13,13,13,14,14,15,16,16,16,16,17,17,18,19,20,21,21,21,21,22,24,25,25,27]"
"010006",2,4,0,"[27]","[10,20]","[9,10,15,17,27]","[22,26,27]","[]","[3,3,3,3,3,3,5,5,6,6,6,6,6,6,7,8,9,9,9,10,11,11,11,11,12,12,13,14,14,14,14,14,14,15,15,17,17,17,17,17,18,19,19,20,20,21,22,22,22,23,23,24,24,26,26,27,27,27,27]"
"010006",3,4,0,"[19,20,21,23,27]","[9]","[7,9,9,10,10,10,12,13,13,13,14,17]","[9,17,21,24,24,26,27,27,27]","[]","[3,4,5,5,5,6,6,7,10,12,13,16,16,17,17,19,19,19,23,24,24,26,27,27]"
"010006",4,4,0,"[6,7,16,16,19,19,19,21,23]","[]","[9]","[3,4,10,19]","[12,19,26]","[3,3,3,3,4,4,6,6,6,7,7,9,10,10,10,10,11,12,13,14,14,15,15,15,16,17,17,18,18,18,19,20,20,21,22,22,22,23,25,25,25,26,26,26]"
"010006",5,4,0,"[3,7,10,11,11,15,19,19,21,24,24,26,27,27]","[10,18,22,22,24,24,25]","[7,7,8,10,10,11,12,12,13,13,14,14,15,15,15,16,16,18,24,27,27,27]","[7,18,24,25]","[3,3,4,5,9,15,15,22,22,22,24,24,27]","[3,4,5,5,6,7,8,11,12,13,13,14,15,16,16,18,18,18,18,19,21,25,26,27,27]"
"010006",6,4,0,"[3,3,6,9,10,14,14,21,22,22,22,23,24,24,24,24,27]","[3,7,9,10,20]","[3,6,7,7,9,9,9,9,9,10,10,10,12,12,13,14,14,15,19,25]","[6,17,18,24,25,25]","[4,4,10,12,12,17,20]","[3,4,4,5,5,5,6,6,9,9,12,12,12,14,14,14,14,15,15,15,15,16,17,17,17,18,18,18,20,21,21,21,26,26,27,27,27,27]"
"010006",7,4,0,"[6,7,9,13,15,15,19,20,24]","[]","[6,6,6,6,7,7,9,9,9,9,9,10,12,12,12,13,13,15,15,15,15,20]","[6,12,12,12,27]","[3,3,3,4,12,12,13,23,26,26]","[3,3,3,3,4,4,6,6,6,7,10,10,10,12,12,12,12,13,13,13,13,14,15,15,15,15,15,16,16,16,16,17,18,18,18,18,18,19,19,20,21,21,22,22,22,23,23,23,24,24,25,26,26,26,26,26,27,27,27]"
"010006",1,5,0,"[3,4,4,6,14]","[]","[3,5,26,27]","[20]","[3,8,8,8,8,9,9,11,11,11,12,13,13,13,16,16,16,16,17,17]","[3,3,3,7,9,10,20,20,21,21,21,21,23,23,23,24,24,25,26,27,27,27,27,27]"
"010006",2,5,0,"[3,3,4,6,9,9,12,13,15,16,16,20,21,26]","[5,6,7,9,9,10,24,26,27]","[3,3,6,6,7,9,9,10,13,15,24,24,25,27,27]","[3,4,7,18,19]","[3,6,6,7,7,7,9,9,10,10,10,11,11,12,12,13,13,13,14,15,16,18,18,23,26,26]","[3,9,10,10,17,18,19,19,19,20,21,21,22,22,23,23,23,23,23,24,24,25,25,26,26,26,26,26,27,27]"
"010006",3,5,0,"[6,6,6,8,9,9,11,12,13,13,17,18,19,19]","[20,22,27]","[8,9,15,17,25,27,27,27]","[5]","[8,12,14,17]","[3,4,4,8,9,10,18,18,20,21,22,22,22,24,24,24,25,25,25,26,27,27,27]"
"010006",4,5,0,"[3,3,4,6,7,7,7,8,8,9,11,11,12,12,14,14,18,19,21]","[21]","[9,11,11,11,11,14,15]","[16,17,22,22,24]","[25,27]","[3,3,3,5,6,7,9,9,10,11,15,19,20,20,21,22,23,23,24,24,25,25,25,26,26,27,27]"
"010006",5,5,0,"[3,4,4,4,7,7,7,7,7,8,11,11,11,11,12,13,13,13,14,16,17,17,19,19,19,20,20,20,21,22,22,22,23,23,23,23,26,27]","[23,26,26]","[3,3,3,4,4,4,7,7,7,10,11,11,11,12,13,13,13,14,14,14,17,20,20,22,25,25,26,26,27,27,27]","[14,14,14,16,22,23,23,23,25,26,26,27,27]","[16,19,24,25,25,26,26,26,27]","[3,3,3,7,7,7,7,7,8,8,10,11,11,11,14,16,16,16,17,17,20,20,23,25,26,26,26,27,27,27]"
"010006",6,5,0,"[3,6,7,7,8,8,9,10,11,11,12,12,13,13,14,14,16,17,18,18,18,19,19,20,20,21,27,27,27]","[21,22,22,23]","[3,7,8,9,10,11,13,20,21,24,25,25,26,27,27,27,27]","[25,26,27,27]","[4,4,7,9,10,13,22,23,25,26,27]","[3,3,3,3,4,4,4,7,9,10,10,10,11,12,15,15,16,16,16,17,17,18,18,19,19,21,21,22,22,23,23,24,24,24,25,25,26,26,27,27,27,27]"
"010006",7,5,0,"[3,3,3,3,3,3,3,4,6,7,7,7,7,7,7,7,7,10,10,10,12,12,13,13,13,13,13,13,13,14,15,15,16,16,16,16,16,16,17,18,18,19,19,19,19,19,20,20,20,21,21,22,23,23,26,26,26,27,27]","[10]","[3,3,6,7,9,10,10,10,10,10,10,12,12,13,13,13,13,23,24,25,26,26,26,27]","[7,21,24,26,27]","[24,25,25,26,26,26,27,27]","[3,3,3,9,10,10,10,10,10,10,11,16,16,20,22,22,22,22,22,23,23,23,24,24,25,25,25,25,25,26,26,26,27,27]"
"010006",1,6,0,"[21,21,21,21]","[10,13,18,18,19,19,21,21,21,21,22,23,24,24,24,24,24,26,27,27,27]","[21]","[19,21,27]","[14,15,15,16,16,16,17,17,18,18,19,19,21,21,23,24,24,24,24,24,27,27,27,27]","[5,5,5,5,5,6,6,10,11,12,12,24,27,27,27]"
"010006",2,6,0,"[11,16,21,22,22,27]","[3,6,7,7,8,9,10,10,11,11,12,13,15,15,18,19,19,19,21,22,22,23,27,27,27,27]","[3,13,18,19,19,19,20,21,21,21,24,27,27,27,27]","[12,19,21,21]","[12,13,13,13,13,14,14,15,16,17,17,17,18,18,18,18,20,21,24,25,27]","[3,3,3,3,4,4,5,5,6,7,7,8,23,24,24,24,27,27]"
"010006",3,6,0,"[3,4,14,22,23,27,27]","[6,6,6,11,13,15,17,17,18,18,20,20,20,22,23,23,23,27]","[3,6,7,9,12,15,16,17,18,18,20,20,20,22]","[6]","[3,17,18,18,19,20,20,23]","[3,3,3,6,6,6,6,7,8,9,9,9,9,9,11,12,16,23,25,26,26]"
"010006",4,6,0,"[8,10,11,12,12,20,21,21,21,21,21,21,23]","[3,3,17,17,17,18,18,18,18,18,20,21,21,23,24,24,26,27,27,27]","[14,20,27]","[3,3,4,6,11,17,21,26,27,27,27,27,27,27]","[6,11,11,12,12,12,14,14,14,15,15,15,15,15,17,17,17,18,18,18,18,21,21,21,21,21,24,24,24,24,24,24,27,27,27,27]","[3,3,4,6,6,7,7,8,8,9,9,9,15,17,18,21,21,21,21,21,24,24,24,24,27,27]"
"010006",5,6,0,"[3,8,9,9,10,10,11,11,12,13,13,18,19,19,21,21,21,21,21,22]","[12,12,13,13,16,18,18,18,19,19,19,21,21,21,21,22,24,24,24,24,24,24,24,25,27,27,27,27,27,27]","[3,3,4,7,7,11,11,12,12,12,13,13,15,15,15,18,19,19,22]","[]","[7,15,16,16,16,16,17,18,19,21,21,21,21,21,22,24,24,24,24,24,25,27]","[4,4,6,6,6,7,7,7,8,19,19,21,24,24]"
"010006",6,6,0,"[9,11,11,11,11,13,14,21,21,21]","[14,14,17,18,20,21,21,21,21,21,21,22,24,24,24,27,27]","[3,11,12,14,19,20,21,21,21,21,21,21,27]","[3,3,3,3,6]","[4,7,7,8,10,13,14,16,16,16,16,16,16,17,17,18,20,21,21,21,21,21,21,24,24,24,24,27,27,27,27,27]","[3,3,3,3,6,7,7,7,7,8,8,8,8,10,10,10,13,17,19,21,23,24,24,24,24,24,25,27,27]"
"010006",7,6,0,"[4,8,10,10,10,11,11,12,13,19,21,21,21,21,21,21,21,21,21,27]","[3,6,7,13,13,17,17,17,17,18,18,18,19,21,21,21,21,21,24]","[3,3,3,7,13,19,21,21,21,24,24]","[3,3,4,4,6,6,17,18,18,21,21,24,24,27,27,27,27,27]","[3,7,7,8,9,11,12,13,14,14,14,14,15,15,15,16,16,17,17,17,17,17,18,18,18,21,21,21,21,21,21,21,21,21,23,24,24,24,24,24,24,24,27,27,27,27,27,27,27,27,27]","[3,3,3,4,4,4,6,7,7,7,8,8,8,8,9,9,11,11,11,15,17,19,21,21,21,21,23,24,24,24,24,24,24,24,24,27,27,27]"
"010006",1,7,0,"[3,3,7,27,27,27,27]","[14,16,16,17,18,18,19]","[7,24,27]","[14,15,16,21,22,27,27,27,27]","[12,14,21,24,24,24,27,27,27,27]","[3,3,3,4,6,9,9,11,11,11,12,14,15,19,21,21,24,24,24,24,25,25,27,27,27,27]"
"010006",2,7,0,"[6,6,6,6,7,9,10,10,10,11,16,17,19,23,24,25,25,25,26,26,27,27,27]","[3,9,11,11,14,17,22,27]","[3,4,8,14,17,26]","[27]","[6,8,8,10,10,14,19,19,20,27]","[3,3,3,3,3,3,7,10,10,12,12,13,13,13,13,14,14,15,16,19,20,21,21,21,22,23,24,24,24,25,25,27]"
"010006",3,7,0,"[9,9,9,9,9,16,18,20,27,27]","[6,6,6,9,13,14,15,15]","[]","[]","[12,15,16,22,23,23,25,25,25,25,27,27]","[3,3,3,3,3,3,5,6,6,6,6,6,12,12,12,12,15,15,16,22,22,22,25]"
"010006",4,7,0,"[9,26,26,27,27,27]","[3,3,3,9,11,15,16,16,17,17,18,18,18,19,19,20,20,20,21,23,23]","[6,6,6,6,6,8,9,10,10,11,11,12,13,13,19,21]","[6,26]","[3,11,12,14,14,15,15,25]","[3,3,3,3,3,3,3,3,6,6,6,6,6,6,7,8,9,10,10,11,11,11,11,12,13,13,14,14,15,15,15,16,16,17,17,18,21,21,22,23,23,23,23,24,25,25,27]"
"010006",5,7,0,"[7,9,9,9,9,10,21,21,24,24,24,26,26,26,27,27,27]","[9,24,26,26,27,27]","[3,3,3,4,6,6,6,6,6,6,6,7,9,9,9,9,10,10,11,11,12,12,12,14,20,27,27]","[3,3,7,17,27]","[4,9,9,10,11,12,12,12,12,13,14,14,15,17,17,20,23,23,26,26,26,27,27,27]","[3,3,3,3,3,3,3,6,6,6,6,6,6,7,9,9,11,11,12,12,12,12,12,13,13,14,14,15,15,15,15,17,17,18,18,18,18,20,20,21,23,23,24]"
"010006",6,7,0,"[8,9,9,9,10,15,16,16,25,27]","[15]","[6,9,9]","[]","[6,10,12,12,13,13,13,18,19,19,19,22,25,25,25]","[3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,9,9,9,9,9,10,10,11,12,12,12,12,13,13,13,14,15,15,15,15,16,17,17,18,18,18,18,21,21,21,22,22,22,22,22,24,24,25,25,25,25,27,27]"
"010006",7,7,0,"[6,6,6,6,9,10,10,11,11]","[6,10,10,15,16,16,19,19,26,27]","[3,3,3,6,6,6,6,6,6,6,7,9,9,10,10,10,10,10,11,11,11,12,13,13,13,13,16,19]","[]","[6,10,11,11,12,13,13,13,14,19,25,26,26,26,27,27]","[3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,7,9,10,10,10,10,10,11,11,11,12,12,13,13,13,13,13,14,14,14,15,15,16,16,16,16,17,17,17,19,19,20,20,20,20,21,21,22,22,23,23,23,23,23,23,25,25,26,26]"
"010006",1,8,0,"[3,3,3,3,4,5,5,7,9,9,9,11,11,11,11,19,19,20]","[5,7,7,7,8,9,9,9,9,9,11,11,12,12,13,13,13,19,21]","[5,5,9,9,9,11,15,17,18,19]","[2,2,3,5,5,5,9,9,15,17,17,17,17,19]","[2,9,11,15,15,17,17,17,19,21,21,21]","[4,4,5,5,7,7,11,11,11,12,13,15,15,15,15,15,15,17,17,19,21,21,21]"
"010006",2,8,0,"[2,2,3,3,3,3,4,5,5,6,8,8,9,9,9,11,11,11,11,11,13,13,13,15,15,18,19,20]","[5,5,6,7,7,7,7,7,9,9,11,11,11,11,12,13,13,14,15,15,15,16,18,18,19,21]","[2,2,3,4,5,5,6,7,9,9,11,11,12,13,15,15,17,18,18,18,20,20,20,21]","[2,2,7,13]","[8,9,9,9,11,11,13,16,16,17]","[8,10,10,11,11,11,11,11,13,13,13,13,15,15,15,16,16,17,17,18,18,18,18,18,19,19,20,20,20,20]"
"010006",3,8,0,"[5,8,9,9,9,9,9,9,11,11,11,11,12,12,13,13,13,13,14,14,15,15,15,15,15,16,17,17,18]","[7,7,7,7,7,9,9,11,14,15,15,15,16,17,18,18,18,19,21]","[2,2,2,3,5,5,7,8,9,9,13,13,13,15,16,18]","[2,2,2,6,9]","[2,9,9,9,9,9,11,11,11,11,11,12,12,13,14,17,20,21]","[2,3,4,4,4,4,5,5,7,11,11,11,11,12,12,13,13,13,13,14,15,17,17,18,19,19,20,20,20,21,21]"
"010006",4,8,0,"[2,2,2,3,4,4,4,4,4,6,6,6,6,6,8,8,8,9,10,11,11,11,11,11,11,12,13,13,13,13,13,13,15,15,15,15,17,17,18,18,19]","[6,6,11,11,11,11,11,11,15,15,15,17,20]","[2,2,2,4,4]","[2,4,6,6,6,8,11,11,11,11,11,11,15,15,15,20]","[6,7,8,8,8,8,10,11,11,11,11,11,11,11,13,15,15,15,15,15,15,17,17,19]","[3,4,4,4,4,4,5,6,6,6,11,12,13,15,15,17,18,18,18,20,20,21,21]"
"010006",5,8,0,"[2,3,3,5,7,7,8,8,9,9,9,9,10,11,11,11,11,11,12,12,13,13,13,13,14,15,17,17,17,17,17,18,19,21,21]","[4,9,15,16,16,17,18,18,19,20,20,20,21]","[2,2,2,4,7,9,9,9,10,10,11,11,11,18,18,19,20,21]","[3,4,5,5,7,8,11,11,11,15,18,20]","[2,2,2,3,6,7,7,7,9,14,14,15,15,15,18]","[4,4,4,5,5,5,6,7,7,9,11,11,13,16,18,19,19,21]"
